State,CMS Certification Number (CCN),Provider Name,City/Town,ZIP Code,Telephone Number,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Certification Date,Quality of patient care star rating,How often the home health team began their patients' care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients' breathing improved,How often patients got better at taking their drugs correctly by mouth,How often home health patients had to be admitted to the hospital,"How often patients receiving home health care needed urgent, unplanned care in the ER without being admitted",Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,Percent of Residents Experiencing One or More Falls with Major Injury,Application of Percent of Long Term Care Hospital Patients with an Admission and Discharge Functional Assessment and a Care Plan that Addresses Function,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
5,59686,865,253,95356,2093007898.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1760994000.0,4.5,92.9,82.5,89.2,88.7,91.0,96.7,84.5,8.9,12.6,0.4,97.6,0.3,99.3,512.0,658.0,77.81,87.5,83.38,90.9,2.0,14.0,408.0,3.43,3.65,2.69,4.94,1.0,22.0,267.0,8.24,7.55,5.57,10.27,1.0,0.9,862.0
5,59688,866,262,90505,3102283141.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1756933200.0,2.5,100.0,83.5,74.9,64.6,87.9,67.6,70.1,19.4,7.8,1.2,98.5,1.0,99.0,108.0,185.0,58.38,62.35,54.69,69.27,0.0,2.0,43.0,4.65,3.95,2.72,5.98,1.0,9.0,115.0,7.83,9.95,6.28,15.97,1.0,1.07,382.0
5,59692,867,187,91505,8187480007.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1762984800.0,1.0,83.7,74.6,55.4,55.7,35.0,21.5,42.0,16.7,7.4,0.0,85.4,0.0,100.0,312.0,393.0,79.39,82.95,79.04,86.61,2.0,5.0,128.0,3.91,3.84,2.67,5.49,1.0,33.0,215.0,15.35,14.9,11.19,19.55,0.0,1.01,820.0
5,59695,868,374,92211,7608348501.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1763244000.0,3.5,93.8,85.6,84.1,85.2,87.2,89.7,78.6,12.8,10.7,0.0,99.3,0.5,98.7,1466.0,1659.0,88.37,87.93,86.16,89.41,2.0,17.0,757.0,2.25,3.76,2.81,5.05,1.0,47.0,838.0,5.61,7.48,5.77,9.62,2.0,0.93,2025.0
5,59696,869,199,95131,4083262971.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1774130400.0,3.5,90.4,86.2,79.7,93.3,91.4,96.1,82.5,17.0,14.4,0.0,100.0,0.0,100.0,120.0,141.0,85.11,95.87,88.35,101.52,2.0,1.0,60.0,1.67,3.69,2.64,5.49,1.0,6.0,77.0,7.79,8.62,5.24,13.38,1.0,0.88,158.0
5,59697,870,374,92260,7604440699.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1741816800.0,4.5,74.8,92.4,91.0,91.1,99.4,93.7,94.8,10.7,6.9,0.0,89.0,0.3,100.0,176.0,329.0,53.5,59.14,52.74,64.67,0.0,4.0,68.0,5.88,4.09,2.92,5.97,1.0,42.0,237.0,17.72,14.75,11.61,18.52,0.0,1.02,1295.0
5,59699,871,151,91202,8189562213.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1765144800.0,2.5,92.5,73.9,83.2,54.3,86.8,70.3,70.9,14.8,7.7,0.0,99.7,1.0,100.0,396.0,446.0,88.79,87.72,84.32,90.08,2.0,2.0,52.0,3.85,3.87,2.76,5.6,1.0,18.0,240.0,7.5,11.2,7.99,16.16,1.0,0.86,1029.0
5,59701,872,326,91356,5624987700.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1767477600.0,1.5,90.7,74.8,45.0,49.4,51.3,78.4,43.6,16.4,12.9,0.0,97.9,0.0,100.0,114.0,155.0,73.55,77.08,69.15,82.87,1.0,4.0,75.0,5.33,4.05,2.9,5.8,1.0,10.0,102.0,9.8,10.88,7.05,16.75,1.0,1.01,354.0
5,59703,873,321,95035,4084697154.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1779310800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59705,874,314,94538,5105732013.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1778187600.0,4.5,99.8,98.9,95.5,89.5,95.1,100.0,93.0,17.5,10.0,0.0,99.7,0.3,100.0,458.0,625.0,73.28,74.57,70.72,77.58,1.0,6.0,142.0,4.23,3.99,2.69,5.65,1.0,25.0,358.0,6.98,9.92,7.3,13.65,1.0,0.92,825.0
5,59706,875,214,93711,5598404445.0,3,1.0,1.0,1.0,1.0,1.0,0.0,1775422800.0,2.0,85.8,88.1,59.5,72.5,69.2,79.1,65.3,17.3,8.2,0.1,96.5,0.0,90.1,454.0,535.0,84.86,91.08,87.78,93.81,2.0,9.0,285.0,3.16,3.65,2.74,5.03,1.0,26.0,262.0,9.92,9.36,6.86,12.44,1.0,0.9,898.0
5,59707,876,237,95991,8587559600.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1772402400.0,2.5,73.6,70.1,77.2,84.9,78.7,81.8,75.7,13.9,13.6,0.4,90.8,1.2,99.3,1119.0,1581.0,70.78,79.23,76.6,81.65,2.0,40.0,954.0,4.19,3.83,3.07,4.88,1.0,99.0,698.0,14.18,11.75,9.88,13.74,1.0,1.01,2116.0
5,59708,877,203,91411,8187790125.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1767564000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59709,878,188,91607,8187622605.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1774818000.0,5.0,97.8,98.7,100.0,90.2,95.3,100.0,96.0,8.3,4.2,0.0,100.0,0.0,100.0,159.0,191.0,83.25,84.38,78.77,89.01,2.0,2.0,43.0,4.65,4.0,2.69,5.78,1.0,5.0,106.0,4.72,7.99,4.91,12.66,1.0,0.94,466.0
5,59711,879,171,92126,8585783700.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1779570000.0,4.0,96.2,89.2,91.7,90.0,90.8,100.0,89.2,15.6,14.4,0.0,98.4,0.0,98.4,181.0,253.0,71.54,68.03,63.08,72.6,0.0,2.0,125.0,1.6,3.94,2.67,5.65,1.0,7.0,140.0,5.0,8.62,5.49,13.36,1.0,1.01,292.0
5,59713,880,237,95993,5307773395.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1392588000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59714,881,187,91506,8182080613.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1771711200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59721,882,375,94404,6503935936.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1783198800.0,3.0,84.1,85.3,75.1,83.8,79.7,92.7,75.5,12.0,13.7,1.1,78.9,0.2,91.4,559.0,816.0,68.5,70.74,67.34,73.74,0.0,7.0,289.0,2.42,3.68,2.59,5.27,1.0,40.0,395.0,10.13,12.35,9.45,16.67,1.0,0.89,1431.0
5,59722,883,358,94545,5102395337.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1781298000.0,4.5,99.6,99.1,90.7,89.4,95.7,92.7,97.6,16.7,12.1,0.0,100.0,0.0,100.0,208.0,337.0,61.72,65.94,59.87,70.68,0.0,5.0,78.0,6.41,4.2,2.81,5.81,1.0,27.0,182.0,14.84,13.7,9.86,18.36,1.0,1.06,873.0
5,59725,884,306,94010,4158012651.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1784322000.0,3.5,99.6,94.0,77.1,78.5,81.9,87.9,76.4,4.6,8.3,0.4,99.2,0.2,99.1,113.0,145.0,77.93,84.21,76.76,90.24,2.0,1.0,53.0,1.89,3.68,2.57,5.29,1.0,8.0,82.0,9.76,9.57,6.16,14.48,1.0,0.84,198.0
5,59726,885,205,93940,8317062255.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1783285200.0,4.5,97.7,86.7,96.3,92.0,93.1,98.2,91.7,14.7,11.0,0.0,93.8,0.3,97.4,328.0,421.0,77.91,81.05,76.57,85.04,2.0,4.0,161.0,2.48,3.64,2.59,5.23,1.0,14.0,159.0,8.81,9.49,6.2,13.42,1.0,0.97,548.0
5,59727,886,358,94545,5104401383.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1784322000.0,5.0,99.9,96.9,96.8,86.6,97.5,100.0,93.3,14.116367,12.275072,0.5,98.9,0.3,99.9,67.0,96.0,69.79,76.93,67.84,84.79,1.0,0.0,45.0,0.0,3.6,2.45,5.19,1.0,2.0,22.0,9.09,9.79,5.9,16.55,1.0,0.91,152.0
5,59729,887,314,94538,5108582273.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1789765200.0,5.0,100.0,95.9,87.7,87.0,91.9,96.8,88.0,3.5,30.8,0.3,99.6,0.9,100.0,39.0,53.0,73.58,81.47,67.11,91.33,1.0,4.0,29.0,13.79,4.34,2.9,6.2,1.0,2.0,28.0,7.14,9.09,5.0,16.36,1.0,0.71,84.0
5,59731,888,198,95742,9166388726.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1784408400.0,2.0,84.1,84.3,55.3,58.8,62.6,70.4,55.8,9.3,13.8,0.0,97.4,2.6,88.8,173.0,311.0,55.63,63.6,57.39,69.63,0.0,0.0,79.0,0.0,3.48,2.36,5.09,1.0,11.0,192.0,5.73,6.62,4.5,9.58,2.0,0.83,457.0
5,59733,889,171,92108,6197262570.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1786568400.0,3.0,95.6,56.2,82.3,72.4,83.7,80.3,83.9,9.1,10.6,0.3,93.9,0.7,99.7,92.0,173.0,53.18,57.06,50.32,65.12,0.0,3.0,38.0,7.89,4.08,2.82,5.99,1.0,9.0,92.0,9.78,9.67,6.18,14.42,1.0,1.09,601.0
5,59738,890,254,93301,6613484005.0,3,1.0,1.0,0.0,0.0,1.0,1.0,1783803600.0,2.0,74.6,17.1,56.0,58.4,55.2,54.8,70.9,13.1,14.8,0.0,94.4,2.3,96.1,122.0,188.0,64.89,67.93,61.13,73.91,0.0,2.0,41.0,4.88,3.92,2.75,5.78,1.0,17.0,101.0,16.83,17.45,11.94,27.3,0.0,1.03,578.0
5,59739,891,172,91316,8187834427.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1784062800.0,1.5,89.4,89.5,39.6,51.1,43.5,80.8,29.1,11.9,12.0,0.0,84.2,0.0,72.6,362.0,439.0,82.46,84.11,80.36,87.33,2.0,5.0,86.0,5.81,4.18,2.75,6.33,1.0,12.0,221.0,5.43,7.71,5.3,11.34,1.0,1.45,719.0
5,59740,892,187,91502,8188496134.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1788210000.0,2.0,55.9,22.8,64.5,61.2,77.0,73.0,65.1,6.9,4.4,0.0,79.8,0.0,100.0,93.0,148.0,62.84,64.72,56.59,71.35,0.0,0.0,26.0,0.0,3.75,2.61,5.52,1.0,3.0,91.0,3.3,7.64,4.45,13.36,1.0,1.0,298.0
5,59742,893,334,91303,8188880100.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1786741200.0,4.0,99.1,79.3,90.1,95.3,92.6,85.9,76.9,15.4,7.3,0.4,99.4,0.0,100.0,403.0,454.0,88.77,94.69,91.78,97.53,2.0,4.0,37.0,10.81,4.26,3.03,6.22,1.0,15.0,267.0,5.62,8.05,5.42,11.94,1.0,1.13,774.0
5,59744,894,376,91040,8006873709.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1788642000.0,4.0,93.7,24.2,91.0,98.9,95.8,90.4,50.5,9.5,4.5,0.0,97.4,0.5,100.0,281.0,306.0,91.83,87.74,84.21,90.36,2.0,0.0,21.0,0.0,3.74,2.49,5.24,1.0,6.0,171.0,3.51,8.31,5.25,13.48,1.0,0.76,680.0
5,59747,601,195,92395,6262047930.0,3,1.0,0.0,0.0,0.0,1.0,1.0,1770847200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59748,895,288,92590,9515060348.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1774648800.0,3.0,98.1,86.3,78.1,81.5,85.2,76.3,77.8,11.3,11.7,0.0,97.3,0.5,99.5,212.0,339.0,62.54,69.61,63.39,74.63,0.0,5.0,90.0,5.56,4.06,2.82,5.79,1.0,35.0,221.0,15.84,13.07,9.8,17.19,1.0,0.94,1462.0
5,59749,671,171,92123,8589993068.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1794780000.0,3.0,94.4,79.6,79.6,85.0,84.0,84.8,72.9,11.2,10.3,0.0,86.2,0.8,99.7,505.0,675.0,74.81,78.97,75.57,82.35,1.0,12.0,349.0,3.44,4.06,2.92,5.61,1.0,23.0,438.0,5.25,6.77,4.98,9.22,2.0,0.93,862.0
5,59752,896,351,91910,6197466978.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1786914000.0,4.5,99.1,99.3,89.7,100.0,100.0,100.0,95.1,16.1,12.5,0.3,99.7,0.0,100.0,132.0,180.0,73.33,83.24,75.92,90.68,1.0,3.0,62.0,4.84,3.85,2.62,5.56,1.0,8.0,90.0,8.89,9.36,6.11,14.91,1.0,0.98,312.0
5,59753,897,187,91502,8189675040.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1788469200.0,3.5,99.2,96.4,91.4,82.1,89.2,88.9,66.9,11.7,9.8,0.5,100.0,0.8,98.4,225.0,301.0,74.75,80.02,74.28,84.17,1.0,10.0,136.0,7.35,4.57,3.23,6.5,1.0,13.0,193.0,6.74,7.18,5.06,10.03,1.0,0.98,640.0
5,59757,898,254,93301,6613227770.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1785445200.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59758,899,314,94536,5103582271.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1795039200.0,4.0,81.2,76.0,86.0,100.0,100.0,98.1,100.0,18.5,8.0,0.0,94.4,0.0,100.0,377.0,407.0,92.63,93.05,90.11,95.25,2.0,0.0,32.0,0.0,3.74,2.5,5.47,1.0,13.0,205.0,6.34,10.05,6.58,14.71,1.0,0.81,486.0
5,59760,900,213,92653,9493052739.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1789765200.0,3.0,100.0,99.0,67.9,75.1,79.0,79.5,67.0,10.5,9.0,0.0,99.3,0.0,100.0,50.0,191.0,26.18,31.38,25.1,38.37,0.0,1.0,22.0,4.55,3.95,2.66,5.77,1.0,13.0,93.0,13.98,11.81,7.66,17.31,1.0,1.05,685.0
5,59761,901,274,91786,9099822465.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1789074000.0,3.5,90.4,83.4,91.8,100.0,94.2,89.6,62.8,17.6,6.9,0.0,23.2,0.4,100.0,168.0,231.0,72.73,76.86,70.42,82.2,1.0,4.0,41.0,9.76,4.33,2.91,6.18,1.0,22.0,148.0,14.86,14.59,10.3,20.81,0.0,0.98,675.0
5,59762,601,301,93550,6612373875.0,3,1.0,0.0,0.0,0.0,1.0,1.0,1777842000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59764,533,307,95815,8772463830.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1793916000.0,2.5,88.8,95.0,72.8,81.3,77.9,85.1,69.6,14.2,12.8,0.2,97.7,0.5,100.0,970.0,1227.0,79.05,82.49,80.12,84.58,2.0,20.0,498.0,4.02,4.11,3.06,5.53,1.0,42.0,537.0,7.82,9.48,7.33,12.49,1.0,0.89,1489.0
5,59765,902,377,95037,4086075067.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1792443600.0,3.0,95.6,82.4,73.5,86.9,75.9,82.8,76.0,13.1,14.6,0.0,92.6,0.6,100.0,365.0,518.0,70.46,73.41,69.35,77.38,1.0,6.0,140.0,4.29,4.03,2.77,5.97,1.0,28.0,445.0,6.29,8.49,6.2,11.74,1.0,0.92,644.0
5,59768,903,307,95825,9164732590.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1731708000.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59769,904,378,92887,7145951723.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1796248800.0,4.0,90.5,47.3,80.8,100.0,100.0,100.0,78.0,11.4,14.8,1.0,87.4,1.1,100.0,203.0,251.0,80.88,84.17,79.17,88.54,2.0,6.0,57.0,10.53,4.37,2.85,6.15,1.0,16.0,135.0,11.85,11.76,8.23,16.18,1.0,0.95,537.0
5,59770,905,173,90025,4242736616.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1790283600.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59774,906,364,95054,4083949529.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1797544800.0,3.0,97.5,84.7,80.6,82.6,86.7,84.5,81.2,15.7,11.5,0.0,98.2,0.7,100.0,184.0,234.0,78.63,83.81,78.19,88.83,2.0,1.0,78.0,1.28,3.63,2.51,5.35,1.0,21.0,178.0,11.8,11.81,8.33,16.16,1.0,1.05,327.0
5,59777,907,151,91205,8185029404.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1794520800.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59779,908,306,94010,6502731184.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1789246800.0,4.0,91.7,98.6,97.6,93.8,93.3,100.0,81.7,14.8,13.8,0.2,96.2,0.1,99.6,403.0,474.0,85.02,88.21,84.44,90.96,2.0,12.0,281.0,4.27,4.18,2.92,5.5,1.0,21.0,321.0,6.54,7.65,5.3,10.45,1.0,0.75,468.0
5,59787,909,201,94551,9254536169.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1808514000.0,2.5,92.9,69.0,61.9,76.9,75.0,82.72554,65.5,7.9,23.2,3.0,75.5,0.0,100.0,78.0,113.0,69.03,76.43,67.77,85.63,1.0,0.0,23.0,0.0,3.72,2.46,5.46,1.0,9.0,75.0,12.0,10.72,6.82,15.74,1.0,0.94,158.0
5,59788,910,355,94501,8663927751.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1808773200.0,4.5,99.0,100.0,90.6,61.4,100.0,100.0,100.0,12.6,12.9,0.0,95.4,0.2,100.0,604.0,654.0,92.35,90.96,88.71,92.79,2.0,1.0,22.0,4.55,3.87,2.64,5.63,1.0,7.0,505.0,1.39,4.68,2.94,7.45,2.0,0.67,676.0
5,59789,911,244,93063,8052127220.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1812229200.0,4.5,100.0,100.0,86.4,100.0,100.0,72.1,89.0,14.116367,12.275072,0.0,100.0,0.0,100.0,168.0,187.0,89.84,86.72,82.12,90.22,2.0,3.0,102.0,2.94,4.11,2.78,5.91,1.0,0.0,23.0,0.0,8.28,4.41,15.05,1.0,0.74,204.0
5,59790,264,330,92011,7604380078.0,3,1.0,1.0,0.0,1.0,0.0,1.0,1804802400.0,3.399797,95.42778,72.95275,81.635025,83.341354,84.2992,82.72554,78.873535,14.116367,12.275072,0.35948724,94.06482,1.0173854,98.26478,622.7568,810.90906,74.34519,79.75708,74.73968,84.16366,2.0,14.473162393162394,372.3617,3.9414222,3.9122329,2.8095078,5.4242687,1.0,42.839214,423.3711,10.510057,10.254557,7.4087863,14.128526,1.0,0.9919604,1306.9629
5,59791,912,196,91403,8186389468.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1802469600.0,2.0,91.9,44.7,55.8,49.2,67.4,66.6,67.4,14.5,5.1,0.0,95.2,0.0,100.0,42.0,91.0,46.15,50.53,41.14,60.03,0.0,1.0,23.0,4.35,3.95,2.54,5.95,1.0,4.0,42.0,9.52,10.24,5.91,16.99,1.0,0.95,328.0
5,59796,913,199,95135,4087551215.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1810760400.0,2.5,83.6,80.5,73.8,68.6,70.6,99.6,76.3,17.0,13.5,0.0,85.1,0.4,100.0,249.0,363.0,68.6,71.66,66.51,76.16,0.0,8.0,88.0,9.09,4.57,3.25,6.31,1.0,17.0,178.0,9.55,10.14,6.92,14.42,1.0,0.81,482.0
5,59799,914,334,91303,8184773284.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1809291600.0,1.5,98.7,77.5,54.6,46.7,47.6,36.5,32.5,17.7,7.3,0.0,99.0,0.0,100.0,334.0,400.0,83.5,85.72,81.87,89.38,2.0,3.0,158.0,1.9,3.61,2.45,5.08,1.0,22.0,199.0,11.06,11.62,8.27,16.14,1.0,1.08,585.0
5,553103,915,284,91101,6266834980.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1842901200.0,1.5,89.6,81.5,36.9,36.8,30.5,39.5,35.1,7.4,11.8,0.0,26.8,0.0,100.0,104.0,143.0,72.73,75.05,66.88,81.61,1.0,1.0,21.0,4.76,3.96,2.46,5.72,1.0,9.0,97.0,9.28,10.94,6.65,16.67,1.0,0.99,587.0
5,553105,916,151,91205,8185510079.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1844024400.0,4.5,99.0,70.1,99.3,89.1,90.9,93.4,89.5,10.5,4.4,0.0,100.0,0.0,100.0,135.0,157.0,85.99,84.12,78.29,88.37,2.0,1.0,37.0,2.7,3.89,2.64,5.67,1.0,4.0,82.0,4.88,9.05,5.37,15.81,1.0,0.9,274.0
5,553107,917,172,91316,8184337448.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1844370000.0,2.0,97.7,77.4,62.2,37.4,79.7,14.5,34.4,14.7,12.9,0.1,99.6,0.2,100.0,1036.0,1434.0,72.25,82.16,79.47,84.85,2.0,27.0,623.0,4.33,3.93,2.97,5.11,1.0,105.0,926.0,11.34,9.17,7.75,10.93,1.0,1.01,2576.0
5,553108,918,196,91403,8184653617.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1850763600.0,2.0,88.6,93.3,77.2,54.2,84.4,62.5,51.7,11.7,6.5,0.0,100.0,0.4,100.0,216.0,241.0,89.63,88.58,84.75,91.7,2.0,1.0,32.0,3.13,3.85,2.59,5.58,1.0,14.0,167.0,8.38,10.24,6.7,14.95,1.0,0.94,474.0
5,553110,919,151,91205,8188551573.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1853096400.0,2.0,96.8,51.9,66.6,64.7,68.4,66.5,49.6,10.7,12.9,0.0,98.7,0.0,100.0,208.0,394.0,52.79,54.57,50.12,59.06,0.0,2.0,73.0,2.74,3.81,2.62,5.37,1.0,20.0,233.0,8.58,10.2,7.17,14.08,1.0,1.0,856.0
5,553111,920,291,94588,4085477296.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1858024800.0,4.0,99.5,83.7,87.9,91.7,94.3,92.7,85.9,18.4,15.6,0.7,90.9,0.0,99.0,441.0,716.0,61.59,66.34,62.78,70.22,0.0,9.0,290.0,3.1,3.62,2.55,4.96,1.0,56.0,352.0,15.91,12.63,10.25,15.78,0.0,0.94,1289.0
5,553112,790,214,93710,5594328700.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1856206800.0,2.0,94.9,66.4,71.7,73.7,72.8,72.2,65.7,17.6,12.3,0.0,80.1,0.6,93.6,634.0,904.0,70.13,74.9,72.03,77.86,1.0,11.0,417.0,2.64,3.54,2.6,4.86,1.0,75.0,476.0,15.76,14.19,11.77,16.99,0.0,1.04,1773.0
5,553115,921,203,91401,8186305702.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1854910800.0,4.0,97.8,90.4,93.9,90.4,92.2,97.5,57.4,11.8,6.9,0.0,95.1,0.0,100.0,267.0,294.0,90.82,88.3,84.92,90.92,2.0,2.0,32.0,6.25,4.01,2.74,5.64,1.0,11.0,181.0,6.08,9.18,5.96,13.98,1.0,0.89,628.0
